id,pos
44263,"-34.645021,-58.409715"
44264,"-34.648004,-58.409007"
44265,"-34.648411,-58.408921"
44266,"-34.649334,-58.408706"
44267,"-34.649591,-58.408577"
44268,"-34.65054,-58.414477"
44269,"-34.650102,-58.411717"
44270,"-34.649824,-58.409961"
44271,"-34.64943,-58.410102"
44272,"-34.649137,-58.410187"
44273,"-34.648673,-58.410309"
44274,"-34.591248,-58.373516"
44275,"-34.591269,-58.373837"
44276,"-34.591312,-58.374031"
44277,"-34.537157,-58.476757"
44278,"-34.502478,-58.49694"
44279,"-34.502885,-58.497884"
44280,"-34.503293,-58.49885"
44281,"-34.503765,-58.499794"
44282,"-34.504194,-58.500781"
44283,"-34.504623,-58.501747"
44284,"-34.505117,-58.502648"
44285,"-34.505568,-58.503613"
44286,"-34.505997,-58.504622"
44287,"-34.506404,-58.505566"
44288,"-34.507695,-58.50845"
44289,"-34.508144,-58.509393"
44290,"-34.508578,-58.510378"
44291,"-34.509006,-58.511307"
44292,"-34.509448,-58.512281"
44293,"-34.509902,-58.513227"
44294,"-34.510616,-58.512756"
44295,"-34.511533,-58.512154"
44296,"-34.510202,-58.511789"
44297,"-34.509752,-58.510845"
44298,"-34.509309,-58.509878"
44299,"-34.508859,-58.508914"
44300,"-34.50843,-58.507955"
44301,"-34.507134,-58.505116"
44302,"-34.506683,-58.50415"
44303,"-34.506276,-58.503141"
44304,"-34.505804,-58.502219"
44305,"-34.505353,-58.501232"
44306,"-34.504945,-58.500288"
44307,"-34.504495,-58.499279"
44308,"-34.504066,-58.498378"
44309,"-34.503615,-58.497391"
44310,"-34.503186,-58.496468"
44311,"-34.594595,-58.378472"
44312,"-34.594123,-58.378494"
44313,"-34.592149,-58.378386"
44314,"-34.585643,-58.379876"
44315,"-34.581055,-58.384255"
44316,"-34.578885,-58.388421"
44317,"-34.576908,-58.390924"
44318,"-34.575627,-58.391755"
44319,"-34.574586,-58.393557"
44320,"-34.574103,-58.39551"
44321,"-34.549737,-58.435249"
44322,"-34.547741,-58.438882"
44323,"-34.540944,-58.450956"
44324,"-34.539408,-58.455309"
44325,"-34.537457,-58.45875"
44326,"-34.53602,-58.469247"
44327,"-34.540163,-58.475391"
44328,"-34.537305,-58.471832"
44329,"-34.536211,-58.469305"
44330,"-34.534859,-58.465859"
44331,"-34.536328,-58.461345"
44332,"-34.537512,-58.459732"
44333,"-34.538695,-58.458"
44334,"-34.539974,-58.455431"
44335,"-34.540723,-58.453362"
44336,"-34.541748,-58.450861"
44337,"-34.542867,-58.448856"
44338,"-34.544514,-58.445797"
44339,"-34.54656,-58.442"
44340,"-34.549363,-58.436842"
44341,"-34.559862,-58.419699"
44342,"-34.5655,-58.411242"
44343,"-34.56733,-58.407929"
44344,"-34.569719,-58.403965"
44345,"-34.571762,-58.400509"
44346,"-34.57372,-58.396681"
44347,"-34.57801,-58.389893"
44348,"-34.579772,-58.387214"
44349,"-34.581752,-58.383307"
44350,"-34.58408,-58.380009"
44351,"-34.586591,-58.380579"
44352,"-34.588854,-58.381628"
44353,"-34.593947,-58.382406"
44354,"-34.594281,-58.382495"
44355,"-34.594282,-58.382258"
44356,"-34.594214,-58.381873"
44357,"-34.594187,-58.38156"
44358,"-34.594071,-58.381599"
44359,"-34.643905,-58.585088"
44360,"-34.652896,-58.622768"
44361,"-34.653819,-58.622768"
44362,"-34.654741,-58.622789"
44363,"-34.655879,-58.622768"
44364,"-34.656587,-58.622768"
44365,"-34.657123,-58.622768"
44366,"-34.658389,-58.622789"
44367,"-34.659376,-58.622832"
44368,"-34.660513,-58.628883"
44369,"-34.660535,-58.62927"
44370,"-34.66047,-58.629463"
44371,"-34.660277,-58.630042"
44372,"-34.660063,-58.6309"
44373,"-34.659762,-58.632231"
44374,"-34.659591,-58.633261"
44375,"-34.659376,-58.634355"
44376,"-34.659312,-58.634741"
44377,"-34.659226,-58.635149"
44378,"-34.659076,-58.635879"
44379,"-34.658947,-58.636479"
44380,"-34.658732,-58.637509"
44381,"-34.658689,-58.637788"
44382,"-34.658518,-58.638539"
44383,"-34.658346,-58.638453"
44384,"-34.657574,-58.637509"
44385,"-34.657295,-58.637166"
44386,"-34.656329,-58.636007"
44387,"-34.653754,-58.636308"
44388,"-34.653411,-58.636479"
44389,"-34.65251,-58.636823"
44390,"-34.65217,-58.641546"
44391,"-34.659907,-58.666256"
44392,"-34.662316,-58.671005"
44393,"-34.663196,-58.67064"
44394,"-34.664075,-58.670232"
44395,"-34.664934,-58.669825"
44396,"-34.665813,-58.669438"
44397,"-34.666221,-58.670511"
44398,"-34.666908,-58.669631"
44399,"-34.667594,-58.66873"
44400,"-34.667723,-58.66858"
44401,"-34.668345,-58.667765"
44402,"-34.670491,-58.66504"
44403,"-34.670534,-58.664975"
44404,"-34.671478,-58.663795"
44405,"-34.672637,-58.664117"
44406,"-34.673452,-58.664331"
44407,"-34.674375,-58.664546"
44408,"-34.674804,-58.664653"
44409,"-34.674869,-58.664696"
44410,"-34.676113,-58.666263"
44411,"-34.676778,-58.667121"
44412,"-34.677358,-58.667829"
44413,"-34.677508,-58.668044"
44414,"-34.678173,-58.668859"
44415,"-34.678988,-58.669889"
44416,"-34.679761,-58.670897"
44417,"-34.680555,-58.671885"
44418,"-34.680769,-58.672163"
44419,"-34.681027,-58.672442"
44420,"-34.681327,-58.672915"
44421,"-34.681392,-58.673279"
44422,"-34.681478,-58.674331"
44423,"-34.681585,-58.675318"
44424,"-34.681606,-58.675661"
44425,"-34.681735,-58.676991"
44426,"-34.681821,-58.678"
44427,"-34.681928,-58.679202"
44428,"-34.6821,-58.680511"
44429,"-34.682143,-58.680596"
44430,"-34.682658,-58.681133"
44431,"-34.682829,-58.681347"
44432,"-34.683216,-58.681734"
44433,"-34.683774,-58.682334"
44434,"-34.683945,-58.682528"
44435,"-34.684331,-58.682935"
44436,"-34.684868,-58.683493"
44437,"-34.685276,-58.683944"
44438,"-34.685812,-58.684502"
44439,"-34.686005,-58.684695"
44440,"-34.686413,-58.685124"
44441,"-34.686778,-58.685489"
44442,"-34.686992,-58.685746"
44443,"-34.687529,-58.686304"
44444,"-34.687572,-58.686347"
44445,"-34.688001,-58.686819"
44446,"-34.688709,-58.68757"
44447,"-34.689374,-58.688278"
44448,"-34.689975,-58.688922"
44449,"-34.690661,-58.68963"
44450,"-34.691262,-58.690274"
44451,"-34.691949,-58.691003"
44452,"-34.692163,-58.691239"
44453,"-34.692421,-58.691497"
44454,"-34.692721,-58.691797"
44455,"-34.693236,-58.692334"
44456,"-34.694524,-58.693686"
44457,"-34.695189,-58.694394"
44458,"-34.695318,-58.694522"
44459,"-34.695811,-58.695059"
44460,"-34.696155,-58.695424"
44461,"-34.69697,-58.694351"
44462,"-34.697807,-58.693278"
44463,"-34.698558,-58.692248"
44464,"-34.697678,-58.691304"
44465,"-34.697013,-58.690574"
44466,"-34.696391,-58.689823"
44467,"-34.697099,-58.688772"
44468,"-34.697871,-58.687742"
44469,"-34.698687,-58.686669"
44470,"-34.699309,-58.685875"
44471,"-34.69991,-58.685081"
44472,"-34.70036,-58.684437"
44473,"-34.700317,-58.684394"
44474,"-34.701176,-58.683236"
44475,"-34.701712,-58.682506"
44476,"-34.702313,-58.681691"
44477,"-34.702914,-58.680897"
44478,"-34.70345,-58.680189"
44479,"-34.704051,-58.679395"
44480,"-34.70448,-58.67873"
44481,"-34.704995,-58.677957"
44482,"-34.705532,-58.677163"
44483,"-34.706089,-58.676369"
44484,"-34.706604,-58.675618"
44485,"-34.706798,-58.675296"
44486,"-34.706476,-58.674481"
44487,"-34.706111,-58.673644"
44488,"-34.705682,-58.672528"
44489,"-34.705253,-58.671477"
44490,"-34.704931,-58.670661"
44491,"-34.70448,-58.669503"
44492,"-34.704158,-58.66873"
44493,"-34.704115,-58.668602"
44494,"-34.703772,-58.667765"
44495,"-34.703407,-58.666821"
44496,"-34.703064,-58.665962"
44497,"-34.696906,-58.692312"
44498,"-34.696112,-58.693428"
44499,"-34.665642,-58.671241"
44500,"-34.665384,-58.671241"
44501,"-34.664505,-58.67167"
44502,"-34.663625,-58.672056"
44503,"-34.662745,-58.672485"
44504,"-34.659925,-58.666316"
44505,"-34.655342,-58.641672"
44506,"-34.654634,-58.638217"
44507,"-34.655836,-58.638561"
44508,"-34.656994,-58.638883"
44509,"-34.658368,-58.639269"
44510,"-34.659355,-58.621459"
44511,"-34.658346,-58.621416"
44512,"-34.657102,-58.621373"
44513,"-34.656587,-58.621373"
44514,"-34.655857,-58.621352"
44515,"-34.654784,-58.621287"
44516,"-34.65384,-58.621244"
44517,"-34.652917,-58.621223"
44518,"-34.650922,-58.621159"
44519,"-34.649869,-58.37411"
44520,"-34.652461,-58.372285"
44521,"-34.65477,-58.371535"
44522,"-34.656349,-58.370952"
44523,"-34.657594,-58.37033"
44524,"-34.67916,-58.354869"
44525,"-34.679954,-58.355749"
44526,"-34.680984,-58.356907"
44527,"-34.681885,-58.357937"
44528,"-34.682229,-58.358324"
44529,"-34.682786,-58.358967"
44530,"-34.683645,-58.359997"
44531,"-34.683988,-58.360405"
44532,"-34.697978,-58.381412"
44533,"-34.698408,-58.380897"
44534,"-34.699867,-58.379266"
44535,"-34.700682,-58.378408"
44536,"-34.701304,-58.377764"
44537,"-34.70139,-58.377678"
44538,"-34.702785,-58.379416"
44539,"-34.703579,-58.380382"
44540,"-34.704309,-58.381326"
44541,"-34.705038,-58.382206"
44542,"-34.705789,-58.38315"
44543,"-34.706733,-58.384202"
44544,"-34.707484,-58.385124"
44545,"-34.708235,-58.385918"
44546,"-34.708986,-58.386776"
44547,"-34.710488,-58.388515"
44548,"-34.710038,-58.389137"
44549,"-34.708858,-58.39081"
44550,"-34.668453,-58.350427"
44551,"-34.668882,-58.350019"
44552,"-34.669354,-58.349569"
44553,"-34.669826,-58.349161"
44554,"-34.670749,-58.348281"
44555,"-34.771707,-58.243203"
44556,"-34.772544,-58.242302"
44557,"-34.77308,-58.241723"
44558,"-34.773917,-58.240693"
44559,"-34.77499,-58.23904"
44560,"-34.775741,-58.237882"
44561,"-34.776235,-58.237131"
44562,"-34.77617,-58.237023"
44563,"-34.775376,-58.238225"
44564,"-34.774539,-58.23947"
44565,"-34.77381,-58.240564"
44566,"-34.773638,-58.240843"
44567,"-34.773123,-58.241422"
44568,"-34.772372,-58.24228"
44569,"-34.771578,-58.243139"
44570,"-34.777458,-58.236208"
44571,"-34.778359,-58.235564"
44572,"-34.779797,-58.234534"
44573,"-34.780848,-58.233719"
44574,"-34.783101,-58.232088"
44575,"-34.784067,-58.231423"
44576,"-34.784796,-58.230929"
44577,"-34.78544,-58.2305"
44578,"-34.786599,-58.229663"
44579,"-34.788895,-58.22814"
44580,"-34.790161,-58.227239"
44581,"-34.791512,-58.226337"
44582,"-34.792457,-58.225694"
44583,"-34.793498,-58.224872"
44584,"-34.792468,-58.22281"
44585,"-34.791982,-58.221841"
44586,"-34.791588,-58.221061"
44587,"-34.791372,-58.22063"
44588,"-34.791182,-58.220264"
44589,"-34.790762,-58.219462"
44590,"-34.790386,-58.218703"
44591,"-34.789917,-58.217788"
44592,"-34.789807,-58.217599"
44593,"-34.788809,-58.215694"
44594,"-34.788459,-58.215016"
44595,"-34.788414,-58.21465"
44596,"-34.788339,-58.214155"
44597,"-34.787994,-58.213557"
44598,"-34.787742,-58.213035"
44599,"-34.787271,-58.212688"
44600,"-34.786749,-58.211789"
44601,"-34.786652,-58.211605"
44602,"-34.786219,-58.210841"
44603,"-34.786062,-58.210545"
44604,"-34.78568,-58.209845"
44605,"-34.785101,-58.210265"
44606,"-34.784389,-58.21082"
44607,"-34.783713,-58.211342"
44608,"-34.783659,-58.211253"
44609,"-34.783187,-58.210351"
44610,"-34.782672,-58.209407"
44611,"-34.783337,-58.208871"
44612,"-34.78404,-58.208322"
44613,"-34.784628,-58.207881"
44614,"-34.785233,-58.207423"
44615,"-34.785481,-58.20681"
44616,"-34.78579,-58.205986"
44617,"-34.786448,-58.204343"
44618,"-34.787028,-58.202691"
44619,"-34.786277,-58.202305"
44620,"-34.786749,-58.201189"
44621,"-34.787436,-58.201575"
44622,"-34.788251,-58.202026"
44623,"-34.789109,-58.202498"
44624,"-34.789968,-58.202949"
44625,"-34.79059,-58.201275"
44626,"-34.791706,-58.199923"
44627,"-34.792178,-58.199322"
44628,"-34.792371,-58.199086"
44629,"-34.79265,-58.1987"
44630,"-34.793293,-58.197949"
44631,"-34.793937,-58.197176"
44632,"-34.794581,-58.196404"
44633,"-34.795203,-58.195653"
44634,"-34.795976,-58.194709"
44635,"-34.796662,-58.193872"
44636,"-34.797242,-58.193207"
44637,"-34.797864,-58.192477"
44638,"-34.798465,-58.191748"
44639,"-34.798894,-58.191319"
44640,"-34.799559,-58.19046"
44641,"-34.799001,-58.189838"
44642,"-34.798443,-58.189216"
44643,"-34.797928,-58.188679"
44644,"-34.799323,-58.186984"
44645,"-34.80016,-58.185933"
44646,"-34.800911,-58.18501"
44647,"-34.801962,-58.183701"
44648,"-34.802692,-58.1828"
44649,"-34.803207,-58.182156"
44650,"-34.803743,-58.181534"
44651,"-34.804666,-58.180439"
44652,"-34.805117,-58.17986"
44653,"-34.805911,-58.178937"
44654,"-34.806383,-58.179581"
44655,"-34.806962,-58.178959"
44656,"-34.80722,-58.17868"
44657,"-34.806662,-58.178015"
44658,"-34.80619,-58.178594"
44659,"-34.805503,-58.17941"
44660,"-34.804838,-58.180225"
44661,"-34.80413,-58.179388"
44662,"-34.803915,-58.179131"
44663,"-34.803357,-58.178358"
44664,"-34.802842,-58.1778"
44665,"-34.80237,-58.177199"
44666,"-34.801877,-58.176577"
44667,"-34.801404,-58.176019"
44668,"-34.800954,-58.175483"
44669,"-34.800439,-58.174882"
44670,"-34.799924,-58.174303"
44671,"-34.798851,-58.172972"
44672,"-34.797778,-58.171663"
44673,"-34.796727,-58.170397"
44674,"-34.795804,-58.16926"
44675,"-34.794924,-58.168187"
44676,"-34.794066,-58.167157"
44677,"-34.793208,-58.166127"
44678,"-34.792328,-58.165054"
44679,"-34.791341,-58.163853"
44680,"-34.790375,-58.162651"
44681,"-34.789753,-58.161879"
44682,"-34.789109,-58.161063"
44683,"-34.788423,-58.160291"
44684,"-34.789002,-58.159239"
44685,"-34.78956,-58.158467"
44686,"-34.789968,-58.157909"
44687,"-34.790504,-58.156686"
44688,"-34.790654,-58.156557"
44689,"-34.790719,-58.156407"
44690,"-34.790719,-58.156235"
44691,"-34.790547,-58.156085"
44692,"-34.789925,-58.155699"
44693,"-34.789925,-58.155463"
44694,"-34.790354,-58.154712"
44695,"-34.790869,-58.153811"
44696,"-34.790118,-58.153188"
44697,"-34.789367,-58.152566"
44698,"-34.789345,-58.152502"
44699,"-34.789968,-58.15145"
44700,"-34.790547,-58.150656"
44701,"-34.791169,-58.149691"
44702,"-34.791813,-58.148639"
44703,"-34.792521,-58.147609"
44704,"-34.793143,-58.146644"
44705,"-34.793787,-58.1457"
44706,"-34.794474,-58.14467"
44707,"-34.79589,-58.142502"
44708,"-34.78883,-58.153403"
44709,"-34.788272,-58.154368"
44710,"-34.788616,-58.154562"
44711,"-34.788487,-58.154755"
44712,"-34.789023,-58.155141"
44713,"-34.791985,-58.200052"
44714,"-34.791384,-58.201704"
44715,"-34.79074,-58.203378"
44716,"-34.792392,-58.225543"
44717,"-34.790461,-58.226895"
44718,"-34.790118,-58.227131"
44719,"-34.789667,-58.227432"
44720,"-34.78883,-58.228011"
44721,"-34.786534,-58.229556"
44722,"-34.78529,-58.230414"
44723,"-34.783037,-58.231938"
44724,"-34.782071,-58.232667"
44725,"-34.781127,-58.233333"
44726,"-34.780226,-58.233976"
44727,"-34.779239,-58.234727"
44728,"-34.778273,-58.235435"
44729,"-34.777329,-58.236101"
44730,"-34.721024,-58.304722"
44731,"-34.721925,-58.305774"
44732,"-34.722826,-58.306847"
44733,"-34.723642,-58.305902"
44734,"-34.724457,-58.304937"
44735,"-34.725251,-58.303993"
44736,"-34.724929,-58.30116"
44737,"-34.724629,-58.300538"
44738,"-34.724264,-58.300967"
44739,"-34.723363,-58.299894"
44740,"-34.722462,-58.298821"
44741,"-34.719801,-58.295646"
44742,"-34.7189,-58.294594"
44743,"-34.716775,-58.292084"
44744,"-34.715788,-58.290925"
44745,"-34.71478,-58.289745"
44746,"-34.714737,-58.289659"
44747,"-34.713814,-58.288565"
44748,"-34.713149,-58.287771"
44749,"-34.712548,-58.287041"
44750,"-34.712312,-58.286762"
44751,"-34.711497,-58.285775"
44752,"-34.71139,-58.285668"
44753,"-34.710402,-58.284509"
44754,"-34.70963,-58.283565"
44755,"-34.727933,-58.267407"
44756,"-34.728792,-58.266785"
44757,"-34.729607,-58.266227"
44758,"-34.722476,-58.261364"
44759,"-34.72523,-58.301911"
44760,"-34.695382,-58.306804"
44761,"-34.695597,-58.306246"
44762,"-34.695983,-58.305688"
44763,"-34.70087,-58.304333"
44764,"-34.730979,-58.31237"
44765,"-34.782151,-58.260323"
44766,"-34.70551,-58.3044"
44767,"-34.700764,-58.304092"
44768,"-34.697368,-58.304389"
44769,"-34.695747,-58.305237"
44770,"-34.694631,-58.306096"
44771,"-34.627716,-58.357759"
44772,"-34.632081,-58.353702"
44773,"-34.633112,-58.35356"
44774,"-34.638259,-58.353105"
44775,"-34.642989,-58.350626"
44776,"-34.647752,-58.351744"
44777,"-34.652979,-58.353047"
44778,"-34.657914,-58.350098"
44779,"-34.66158,-58.347009"
44780,"-34.66612,-58.343178"
44781,"-34.667861,-58.341301"
44782,"-34.661712,-58.346532"
44783,"-34.657859,-58.349849"
44784,"-34.653556,-58.352484"
44785,"-34.649791,-58.352425"
44786,"-34.646275,-58.35068"
44787,"-34.642948,-58.350364"
44788,"-34.638189,-58.352829"
44789,"-34.632068,-58.353511"
44790,"-34.629145,-58.355428"
44791,"-34.624726,-58.362073"
44792,"-34.687226,-58.316451"
44793,"-34.689442,-58.313632"
44794,"-34.691832,-58.310607"
44795,"-34.694139,-58.307668"
44796,"-34.696544,-58.305022"
44797,"-34.700289,-58.304223"
44798,"-34.704811,-58.305444"
44799,"-34.709909,-58.310473"
44800,"-34.710059,-58.310366"
44801,"-34.719028,-58.289015"
44802,"-34.718492,-58.287985"
44803,"-34.71802,-58.28702"
44804,"-34.717462,-58.285968"
44805,"-34.718428,-58.28526"
44806,"-34.719179,-58.284659"
44807,"-34.719973,-58.284037"
44808,"-34.719694,-58.278844"
44809,"-34.720488,-58.278244"
44810,"-34.721303,-58.2776"
44811,"-34.704833,-58.304384"
44812,"-34.700378,-58.304045"
44813,"-34.696528,-58.304893"
44814,"-34.694256,-58.30737"
44815,"-34.691535,-58.310802"
44816,"-34.688316,-58.314908"
44817,"-34.686374,-58.317368"
44818,"-34.680516,-58.323743"
44819,"-34.677067,-58.327515"
44820,"-34.648561,-58.537302"
44821,"-34.64869,-58.537152"
44822,"-34.649119,-58.536551"
44823,"-34.64942,-58.536122"
44824,"-34.649656,-58.5358"
44825,"-34.650149,-58.535135"
44826,"-34.650342,-58.534834"
44827,"-34.650857,-58.534126"
44828,"-34.650965,-58.533933"
44829,"-34.672852,-58.559747"
44830,"-34.673281,-58.559167"
44831,"-34.674075,-58.558095"
44832,"-34.674504,-58.557537"
44833,"-34.674911,-58.557"
44834,"-34.674997,-58.565261"
44835,"-34.67416,-58.566334"
44836,"-34.673753,-58.566914"
44837,"-34.673345,-58.56745"
44838,"-34.672937,-58.568008"
44839,"-34.67253,-58.568544"
44840,"-34.671714,-58.569639"
44841,"-34.670899,-58.570755"
44842,"-34.671586,-58.571484"
44843,"-34.672294,-58.572257"
44844,"-34.672937,-58.572965"
44845,"-34.673603,-58.573759"
44846,"-34.674182,-58.574338"
44847,"-34.674783,-58.575025"
44848,"-34.675233,-58.575883"
44849,"-34.675663,-58.576741"
44850,"-34.676178,-58.577642"
44851,"-34.676714,-58.578608"
44852,"-34.677229,-58.579574"
44853,"-34.677615,-58.580239"
44854,"-34.678044,-58.581011"
44855,"-34.678495,-58.581784"
44856,"-34.67901,-58.582685"
44857,"-34.681005,-58.586161"
44858,"-34.681327,-58.586719"
44859,"-34.681649,-58.587255"
44860,"-34.682293,-58.588414"
44861,"-34.682572,-58.588908"
44862,"-34.682958,-58.589573"
44863,"-34.683001,-58.589637"
44864,"-34.683452,-58.590539"
44865,"-34.683688,-58.591011"
44866,"-34.683816,-58.591268"
44867,"-34.684052,-58.59174"
44868,"-34.684203,-58.592041"
44869,"-34.684396,-58.59247"
44870,"-34.684975,-58.593521"
44871,"-34.685855,-58.594315"
44872,"-34.686756,-58.595109"
44873,"-34.687614,-58.595903"
44874,"-34.688537,-58.596718"
44875,"-34.688021,-58.597324"
44876,"-34.687418,-58.598126"
44877,"-34.687387,-58.598391"
44878,"-34.687492,-58.598875"
44879,"-34.6874,-58.599143"
44880,"-34.688314,-58.600321"
44881,"-34.687893,-58.60086"
44882,"-34.688795,-58.601954"
44883,"-34.689674,-58.603005"
44884,"-34.690168,-58.603585"
44885,"-34.690704,-58.604228"
44886,"-34.691241,-58.604851"
44887,"-34.69182,-58.605559"
44888,"-34.692292,-58.606138"
44889,"-34.69215,-58.610682"
44890,"-34.692997,-58.61162"
44891,"-34.693855,-58.612498"
44892,"-34.694677,-58.613444"
44893,"-34.695517,-58.614353"
44894,"-34.696412,-58.615108"
44895,"-34.69594,-58.61573"
44896,"-34.697029,-58.616918"
44897,"-34.69813,-58.618114"
44898,"-34.697586,-58.618848"
44899,"-34.69802,-58.619329"
44900,"-34.696758,-58.620816"
44901,"-34.69725,-58.621611"
44902,"-34.698333,-58.622829"
44903,"-34.699177,-58.62379"
44904,"-34.698622,-58.624549"
44905,"-34.698322,-58.624935"
44906,"-34.698043,-58.625278"
44907,"-34.69582,-58.628222"
44908,"-34.69686,-58.629387"
44909,"-34.69877,-58.631582"
44910,"-34.669478,-58.33981"
44911,"-34.67116,-58.337147"
44912,"-34.673564,-58.334046"
44913,"-34.676362,-58.330124"
44914,"-34.679042,-58.323876"
44915,"-34.680956,-58.317632"
44916,"-34.682436,-58.312817"
44917,"-34.6838,-58.308398"
44918,"-34.685469,-58.302977"
44919,"-34.687169,-58.297395"
44920,"-34.68828,-58.292856"
44921,"-34.688577,-58.291703"
44922,"-34.690779,-58.286507"
44923,"-34.694787,-58.280571"
44924,"-34.698363,-58.276965"
44925,"-34.702046,-58.273941"
44926,"-34.704935,-58.26946"
44927,"-34.706254,-58.264411"
44928,"-34.708944,-58.257829"
44929,"-34.711986,-58.251304"
44930,"-34.714492,-58.244542"
44931,"-34.716067,-58.239491"
44932,"-34.716432,-58.238525"
44933,"-34.717033,-58.236187"
44934,"-34.717205,-58.235822"
44935,"-34.717526,-58.235607"
44936,"-34.717784,-58.235779"
44937,"-34.718235,-58.236508"
44938,"-34.718771,-58.23741"
44939,"-34.719307,-58.238289"
44940,"-34.719822,-58.239191"
44941,"-34.720252,-58.239877"
44942,"-34.719822,-58.240349"
44943,"-34.720037,-58.240736"
44944,"-34.720359,-58.241401"
44945,"-34.720509,-58.241658"
44946,"-34.720981,-58.242581"
44947,"-34.721453,-58.243525"
44948,"-34.721947,-58.244469"
44949,"-34.72244,-58.245413"
44950,"-34.722934,-58.2464"
44951,"-34.723406,-58.24728"
44952,"-34.723878,-58.248203"
44953,"-34.724371,-58.24919"
44954,"-34.724886,-58.250113"
44955,"-34.723749,-58.2458"
44956,"-34.723234,-58.244812"
44957,"-34.722762,-58.243847"
44958,"-34.72229,-58.242924"
44959,"-34.721797,-58.242002"
44960,"-34.721324,-58.241057"
44961,"-34.720852,-58.240092"
44962,"-34.720573,-58.239512"
44963,"-34.717312,-58.234963"
44964,"-34.717162,-58.234727"
44965,"-34.71699,-58.234427"
44966,"-34.717119,-58.234212"
44967,"-34.717097,-58.233976"
44968,"-34.717033,-58.233848"
44969,"-34.716818,-58.233783"
44970,"-34.716625,-58.233869"
44971,"-34.716561,-58.234062"
44972,"-34.716604,-58.234298"
44973,"-34.716582,-58.234878"
44974,"-34.716539,-58.235071"
44975,"-34.716282,-58.2358"
44976,"-34.715831,-58.237453"
44977,"-34.715748,-58.238907"
44978,"-34.715745,-58.238955"
44979,"-34.714212,-58.244742"
44980,"-34.711755,-58.251351"
44981,"-34.70885,-58.257509"
44982,"-34.706481,-58.262929"
44983,"-34.705251,-58.267785"
44984,"-34.702905,-58.27265"
44985,"-34.699327,-58.275965"
44986,"-34.694871,-58.280157"
44987,"-34.691806,-58.284534"
44988,"-34.689167,-58.289331"
44989,"-34.687813,-58.294307"
44990,"-34.685843,-58.301276"
44991,"-34.684126,-58.306858"
44992,"-34.682418,-58.31224"
44993,"-34.68096,-58.316977"
44994,"-34.678834,-58.323904"
44995,"-34.676231,-58.329884"
44996,"-34.673594,-58.33362"
44997,"-34.670061,-58.338445"
44998,"-34.716317,-58.237634"
44999,"-34.71899,-58.232084"
45000,"-34.722627,-58.227908"
45001,"-34.726074,-58.224065"
45002,"-34.729372,-58.220324"
45003,"-34.733808,-58.215363"
45004,"-34.738363,-58.210219"
45005,"-34.741447,-58.206681"
45006,"-34.745213,-58.201808"
45007,"-34.748578,-58.197374"
45008,"-34.75081,-58.194419"
45009,"-34.753214,-58.191418"
45010,"-34.753962,-58.190546"
45011,"-34.754155,-58.190525"
45012,"-34.754326,-58.19061"
45013,"-34.754391,-58.190825"
45014,"-34.754348,-58.19104"
45015,"-34.753661,-58.191619"
45016,"-34.753447,-58.192155"
45017,"-34.753425,-58.192413"
45018,"-34.753747,-58.193336"
45019,"-34.753768,-58.193593"
45020,"-34.753597,-58.1937"
45021,"-34.753726,-58.193936"
45022,"-34.753897,-58.19428"
45023,"-34.754369,-58.195138"
45024,"-34.754863,-58.196168"
45025,"-34.755399,-58.197176"
45026,"-34.75585,-58.198121"
45027,"-34.756107,-58.198571"
45028,"-34.756708,-58.199601"
45029,"-34.757137,-58.200374"
45030,"-34.757288,-58.200674"
45031,"-34.757695,-58.201425"
45032,"-34.758039,-58.202047"
45033,"-34.758124,-58.202348"
45034,"-34.758232,-58.202541"
45035,"-34.758554,-58.203013"
45036,"-34.758682,-58.203335"
45037,"-34.75879,-58.203635"
45038,"-34.75909,-58.204172"
45039,"-34.759476,-58.204944"
45040,"-34.760506,-58.203764"
45041,"-34.760978,-58.203206"
45042,"-34.761493,-58.202562"
45043,"-34.762244,-58.201704"
45044,"-34.762845,-58.200953"
45045,"-34.763424,-58.200266"
45046,"-34.764068,-58.199515"
45047,"-34.764519,-58.198979"
45048,"-34.76527,-58.198056"
45049,"-34.766214,-58.196919"
45050,"-34.767222,-58.195717"
45051,"-34.768145,-58.19458"
45052,"-34.768596,-58.194001"
45053,"-34.76999,-58.192284"
45054,"-34.770184,-58.192048"
45055,"-34.770699,-58.191447"
45056,"-34.771471,-58.190439"
45057,"-34.773037,-58.188529"
45058,"-34.773982,-58.187349"
45059,"-34.77469,-58.185847"
45060,"-34.775076,-58.185031"
45061,"-34.775741,-58.183615"
45062,"-34.776192,-58.18265"
45063,"-34.776685,-58.181641"
45064,"-34.777007,-58.180933"
45065,"-34.77735,-58.180225"
45066,"-34.777694,-58.179474"
45067,"-34.778037,-58.178766"
45068,"-34.77838,-58.178036"
45069,"-34.778402,-58.177865"
45070,"-34.778509,-58.177478"
45071,"-34.779217,-58.175504"
45072,"-34.780655,-58.172715"
45073,"-34.781213,-58.17162"
45074,"-34.781492,-58.171127"
45075,"-34.781814,-58.170569"
45076,"-34.781857,-58.170526"
45077,"-34.782393,-58.169582"
45078,"-34.782586,-58.169303"
45079,"-34.783401,-58.167951"
45080,"-34.783981,-58.167028"
45081,"-34.78456,-58.166127"
45082,"-34.785118,-58.165205"
45083,"-34.785655,-58.164368"
45084,"-34.786084,-58.163702"
45085,"-34.786513,-58.162973"
